apr,nPaidOff,hasCF,isFraud,payFreq__B,payFreq__I,payFreq__M,payFreq__S,payFreq__W,fraud_rate_of_state,leadType_bvMandatory,leadType_california,leadType_express,leadType_instant-offer,leadType_lead,leadType_lionpay,leadType_organic,leadType_prescreen,leadType_rc_returning,leadType_repeat,clearfraudscore,past_loan_count,loanAmount_log,scheduledPayment_log,leadCost_log,past_paid_off_loan_amount_log
645.0,0.0,1,1,0,0,0,0,1,0.6489971346704871,0,0,0,0,1,0,0,0,0,0,696.2,0,6.2166061010848646,7.4329984683561205,3.258096538021482,0.0
645.0,0.0,1,1,1,0,0,0,0,0.7121090617481957,1,0,0,0,0,0,0,0,0,0,806.0,0,6.2166061010848646,7.368005245534254,2.3978952727983707,0.0
590.0,0.0,1,0,0,0,0,0,1,0.6610470275066548,1,0,0,0,0,0,0,0,0,0,663.0,0,6.2166061010848646,7.315777115871991,1.3862943611198906,0.0
501.5,1.0,1,0,0,0,0,0,1,0.6610470275066548,0,0,0,0,0,0,1,0,0,0,682.0,1,6.398594934535208,7.429912457490072,0.0,6.2166061010848646
650.0,0.0,1,1,0,0,0,0,1,0.5433726578764747,1,0,0,0,0,0,0,0,0,0,668.0,0,5.860786223465865,7.082817215046831,1.3862943611198906,0.0
590.0,0.0,1,1,1,0,0,0,0,0.6558966074313409,1,0,0,0,0,0,0,0,0,0,504.0,0,6.398594934535208,7.438165859296926,1.3862943611198906,0.0
360.0,0.0,1,1,1,0,0,0,0,0.4495592556317336,1,0,0,0,0,0,0,0,0,0,788.0,0,6.2166061010848646,6.9051919965789725,2.3978952727983707,0.0
325.0,0.0,1,1,1,0,0,0,0,0.6971987550022232,0,0,0,0,0,0,0,1,0,0,714.0,0,5.707110264748875,6.375314386076916,0.0,0.0
645.0,0.0,1,1,1,0,0,0,0,0.6852941176470588,1,0,0,0,0,0,0,0,0,0,733.0,0,5.993961427306569,7.2325452572578,1.3862943611198906,0.0
645.0,0.0,1,1,0,0,0,0,1,0.7564102564102564,0,0,0,0,1,0,0,0,0,0,524.0,0,5.707110264748875,6.9322332343889626,1.9459101490553132,0.0
404.991,1.0,1,0,0,0,0,0,1,0.47190517998244075,0,0,0,0,0,0,1,0,0,0,375.0,0,5.707110264748875,6.012516393804594,0.0,0.0
404.991,2.0,0,1,0,0,0,0,1,0.47190517998244075,0,0,0,0,0,0,1,0,0,0,608.8064182722629,1,5.993961427306569,6.316225617801184,0.0,5.707110264748875
590.0,0.0,1,1,1,0,0,0,0,0.6288659793814433,1,0,0,0,0,0,0,0,0,0,357.0,0,5.860786223465865,6.908055233991135,1.9459101490553132,0.0
590.0,0.0,1,1,0,0,0,0,1,0.519916142557652,0,0,0,0,1,0,0,0,0,0,662.0,0,6.2166061010848646,7.3364810806648535,3.258096538021482,0.0
510.0,1.0,1,1,0,0,0,0,1,0.4894851341551849,0,0,0,0,0,0,1,0,0,0,579.0,0,6.68586094706836,7.69792027142158,0.0,0.0
360.0,0.0,1,0,1,0,0,0,0,0.4495592556317336,1,0,0,0,0,0,0,0,0,0,859.0,0,5.860786223465865,6.68317319347358,1.3862943611198906,0.0
590.0,0.0,1,1,1,0,0,0,0,0.7340425531914894,1,0,0,0,0,0,0,0,0,0,436.0,0,6.2166061010848646,7.313067042000211,1.3862943611198906,0.0
590.0,0.0,1,1,0,0,0,0,1,0.8295454545454546,1,0,0,0,0,0,0,0,0,0,520.0,0,5.707110264748875,6.8730603091852505,1.3862943611198906,0.0
590.0,0.0,1,1,0,0,1,0,0,0.6288659793814433,0,0,0,0,0,0,1,0,0,0,542.0,0,5.303304908059076,6.449711840655116,0.0,0.0
199.0,0.0,1,1,1,0,0,0,0,0.6558966074313409,0,0,0,0,0,0,0,1,0,0,824.0,0,7.919719760924575,8.681703736330737,0.0,0.0
199.0,0.0,1,1,1,0,0,0,0,0.6558966074313409,0,0,0,0,0,0,0,1,0,0,864.0,0,8.006700845440367,8.840111124956833,0.0,0.0
590.0,3.0,0,0,1,0,0,0,0,0.6489971346704871,0,0,0,0,0,0,0,0,1,0,824.0,0,5.993961427306569,7.17498461286119,0.0,0.0
645.0,0.0,1,1,1,0,0,0,0,0.6484375,0,0,0,0,0,0,1,0,0,0,557.0,0,5.860786223465865,7.011745856703342,0.0,0.0
490.0,0.0,1,1,1,0,0,0,0,0.6288659793814433,1,0,0,0,0,0,0,0,0,0,482.0,0,5.993961427306569,6.858743590277957,1.9459101490553132,0.0
360.0,0.0,1,1,1,0,0,0,0,0.4495592556317336,1,0,0,0,0,0,0,0,0,0,702.0,0,5.860786223465865,6.658434576194791,1.9459101490553132,0.0
590.0,0.0,1,1,1,0,0,0,0,0.519916142557652,1,0,0,0,0,0,0,0,0,0,466.0,0,6.398594934535208,7.500026318474262,1.3862943611198906,0.0
500.0,0.0,0,0,1,0,0,0,0,0.5827067669172933,0,0,0,0,0,0,1,0,0,0,585.1977401050669,0,5.707110264748875,6.584667075266398,1.3862943611198906,0.0
680.0,0.0,1,1,0,0,1,0,0,0.6971987550022232,0,0,0,0,0,0,1,0,0,0,505.0,0,5.707110264748875,6.893402772757737,0.0,0.0
625.0,0.0,1,1,0,0,0,0,1,0.5433726578764747,1,0,0,0,0,0,0,0,0,0,766.0,0,5.860786223465865,7.011826964455035,1.3862943611198906,0.0
490.0,0.0,1,1,1,0,0,0,0,0.6288659793814433,1,0,0,0,0,0,0,0,0,0,437.0,0,5.993961427306569,6.940348308248998,2.3978952727983707,0.0
645.0,0.0,1,1,1,0,0,0,0,0.7121090617481957,0,0,0,0,0,0,1,0,0,0,668.0,0,6.2166061010848646,7.461128767097891,0.0,0.0
505.0,3.0,0,0,1,0,0,0,0,0.6484375,0,0,0,0,0,0,0,0,1,0,646.0195093987123,0,5.707110264748875,6.722413164894678,0.0,0.0
645.0,0.0,1,0,0,0,0,0,1,0.7560975609756098,0,0,0,0,1,0,0,0,0,0,771.0,0,6.55250788703459,7.783590615796909,3.258096538021482,0.0
400.0,0.0,1,1,0,0,0,1,0,0.6971987550022232,0,0,0,0,0,0,0,1,0,0,816.0,0,7.1316985104669115,7.993738151250105,0.0,0.0
590.0,0.0,1,0,1,0,0,0,0,0.5827067669172933,0,0,0,0,1,0,0,0,0,0,861.0,0,6.55250788703459,7.675012217408495,4.110873864173311,0.0
390.0,0.0,0,0,0,0,1,0,0,0.6971987550022232,1,0,0,0,0,0,0,0,0,0,598.9934723401473,0,5.707110264748875,6.580444943673308,1.3862943611198906,0.0
390.0,1.0,0,1,0,0,1,0,0,0.6971987550022232,0,0,0,0,0,0,1,0,0,0,462.0,1,6.398594934535208,7.190072988934768,0.0,5.707110264748875
550.0,0.0,0,0,1,0,0,0,0,0.5827067669172933,1,0,0,0,0,0,0,0,0,0,503.94020887281226,0,5.707110264748875,6.634988091256985,1.3862943611198906,0.0
550.0,1.0,0,0,1,0,0,0,0,0.5827067669172933,0,0,0,0,0,0,1,0,0,0,753.6431667263146,1,5.993961427306569,6.936109472478665,0.0,5.707110264748875
645.0,0.0,1,1,0,0,0,0,1,0.75177304964539,1,0,0,0,0,0,0,0,0,0,826.0,0,7.313886831633462,8.53091067505647,1.3862943611198906,0.0
360.0,0.0,1,0,1,0,0,0,0,0.4495592556317336,1,0,0,0,0,0,0,0,0,0,421.0,0,5.993961427306569,6.681632293558927,1.9459101490553132,0.0
324.0,1.0,1,0,1,0,0,0,0,0.4495592556317336,0,0,0,0,0,0,1,0,0,0,494.0,1,6.2166061010848646,6.9092042287472415,0.0,5.993961427306569
501.5,1.0,0,0,0,0,0,0,1,0.5433726578764747,0,0,0,0,0,0,1,0,0,0,765.1081083313244,0,6.2166061010848646,7.221631275516393,0.0,0.0
472.0,2.0,0,0,0,0,0,0,1,0.5433726578764747,0,0,0,0,0,0,1,0,0,0,723.6179040464928,1,6.398594934535208,7.369468386628888,0.0,6.2166061010848646
601.0,0.0,1,1,1,0,0,0,0,0.4894851341551849,1,0,0,0,0,0,0,0,0,0,699.0,0,6.398594934535208,7.523794607629779,1.9459101490553132,0.0
242.0,0.0,1,1,0,0,0,1,0,0.6558966074313409,0,0,0,0,0,0,0,1,0,0,654.0,0,7.919719760924575,8.917608236058905,0.0,0.0
590.0,0.0,1,1,0,0,0,0,1,0.6610470275066548,1,0,0,0,0,0,0,0,0,0,699.0,0,5.993961427306569,7.087473449905977,2.3978952727983707,0.0
590.0,0.0,1,1,1,0,0,0,0,0.5433726578764747,1,0,0,0,0,0,0,0,0,0,583.0,0,5.860786223465865,6.982361698318991,1.3862943611198906,0.0
590.0,0.0,1,0,0,0,0,0,1,0.6610470275066548,0,0,0,0,1,0,0,0,0,0,844.0,0,6.398594934535208,7.503377829652031,3.258096538021482,0.0
360.0,0.0,1,1,0,0,0,0,1,0.4495592556317336,1,0,0,0,0,0,0,0,0,0,756.0,0,6.2166061010848646,6.962574848746244,1.9459101490553132,0.0
360.0,0.0,1,0,0,0,0,0,1,0.4495592556317336,0,0,0,0,1,0,0,0,0,0,814.0,0,6.55250788703459,7.303102708902016,3.713572066704308,0.0
645.0,0.0,1,0,0,0,0,0,1,0.6852941176470588,1,0,0,0,0,0,0,0,0,0,709.0,0,5.993961427306569,7.2195468672271215,1.3862943611198906,0.0
590.0,0.0,1,0,0,0,0,0,1,0.519916142557652,0,0,0,0,1,0,0,0,0,0,793.0,0,6.2166061010848646,7.301356960769742,3.258096538021482,0.0
501.5,1.0,1,0,0,0,0,0,1,0.519916142557652,0,0,0,0,0,0,1,0,0,0,793.0,1,6.68586094706836,7.7123543848362255,0.0,6.2166061010848646
590.0,0.0,1,1,0,0,0,0,1,0.519916142557652,1,0,0,0,0,0,0,0,0,0,545.0,0,6.2166061010848646,7.366438827195105,1.3862943611198906,0.0
360.0,0.0,1,1,0,0,0,0,1,0.4495592556317336,1,0,0,0,0,0,0,0,0,0,413.0,0,5.860786223465865,6.610399903967974,1.9459101490553132,0.0
449.99,0.0,1,1,0,0,0,1,0,0.47190517998244075,0,0,0,0,1,0,0,0,0,0,856.0,0,6.55250788703459,7.318513023017163,4.330733340286331,0.0
590.0,0.0,1,1,1,0,0,0,0,0.519916142557652,0,0,0,0,0,0,1,0,0,0,625.0,0,5.707110264748875,6.876378124539809,0.0,0.0
590.0,0.0,1,1,1,0,0,0,0,0.519916142557652,1,0,0,0,0,0,0,0,0,0,662.0,0,6.55250788703459,7.641031413965519,1.9459101490553132,0.0
360.0,0.0,1,1,0,0,0,0,1,0.4495592556317336,1,0,0,0,0,0,0,0,0,0,746.0,0,6.2166061010848646,6.994281538321225,1.3862943611198906,0.0
590.0,0.0,1,1,0,1,0,0,0,0.65,0,0,0,0,1,0,0,0,0,0,773.0,0,6.398594934535208,7.509335266016592,3.713572066704308,0.0
360.0,0.0,1,0,1,0,0,0,0,0.4495592556317336,1,0,0,0,0,0,0,0,0,0,739.0,0,6.803505257608338,7.48289002257523,2.3978952727983707,0.0
306.0,2.0,0,0,1,0,0,0,0,0.4495592556317336,0,0,0,0,0,0,1,0,0,0,778.5311208402139,1,7.026426808699636,7.671537981140309,0.0,6.803505257608338
680.0,0.0,1,1,0,0,0,1,0,0.6971987550022232,0,0,0,0,1,0,0,0,0,0,745.5993911741587,0,6.90875477931522,8.110319091144653,3.258096538021482,0.0
360.0,0.0,1,1,0,0,0,1,0,0.4495592556317336,1,0,0,0,0,0,0,0,0,0,688.0,0,5.993961427306569,6.732925587946478,1.9459101490553132,0.0
360.0,0.0,1,0,0,0,0,0,1,0.4495592556317336,0,0,0,0,0,0,1,0,0,0,796.0,0,6.2166061010848646,6.953779717293417,0.0,0.0
680.0,0.0,1,1,1,0,0,0,0,0.6971987550022232,0,0,0,0,1,0,0,0,0,0,415.0,0,5.860786223465865,7.03756349919403,2.3978952727983707,0.0
601.0,0.0,1,1,0,0,0,0,1,0.4894851341551849,1,0,0,0,0,0,0,0,0,0,816.0,0,6.398594934535208,7.555659247494084,2.3978952727983707,0.0
180.2,0.0,1,1,1,0,0,0,0,0.7966101694915254,0,0,0,0,1,0,0,0,0,0,662.0,0,6.2166061010848646,6.634028707291849,3.713572066704308,0.0
601.0,0.0,1,1,0,0,0,0,1,0.4894851341551849,1,0,0,0,0,0,0,0,0,0,749.0,0,6.398594934535208,7.488299111114672,1.3862943611198906,0.0
650.0,0.0,1,1,1,0,0,0,0,0.5827067669172933,1,0,0,0,0,0,0,0,0,0,809.0,0,5.993961427306569,7.2390929275672145,1.9459101490553132,0.0
645.0,0.0,1,1,0,0,0,1,0,0.5577889447236181,0,0,0,0,1,0,0,0,0,0,775.0,0,6.398594934535208,7.447669691638079,3.258096538021482,0.0
359.0,0.0,1,1,0,0,1,0,0,0.833984375,0,0,0,0,1,0,0,0,0,0,818.0,0,7.496097345175956,8.161694698045224,3.258096538021482,0.0
590.0,2.0,0,0,1,0,0,0,0,0.7121090617481957,0,0,0,0,0,0,0,0,1,0,669.6666666666666,0,6.2166061010848646,7.299310761898731,0.0,0.0
600.0,0.0,1,1,0,0,0,1,0,0.6419437340153452,1,0,0,0,0,0,0,0,0,0,659.0,0,6.68586094706836,7.854784699282564,1.3862943611198906,0.0
590.0,0.0,1,1,1,0,0,0,0,0.5827067669172933,1,0,0,0,0,0,0,0,0,0,592.0,0,5.860786223465865,6.8942646887996375,1.3862943611198906,0.0
645.0,0.0,1,1,1,0,0,0,0,0.6027397260273972,0,0,0,0,1,0,0,0,0,0,652.0,0,6.2166061010848646,7.455599192346209,1.9459101490553132,0.0
590.0,1.0,0,0,0,0,0,0,1,0.6489971346704871,0,0,0,0,0,0,1,0,0,0,832.9080969476868,0,7.1316985104669115,8.293932133198362,0.0,0.0
465.0,7.0,0,0,1,0,0,0,0,0.6489971346704871,0,0,0,0,0,0,0,0,1,0,820.4973982334171,0,7.313886831633462,8.308154694462742,0.0,0.0
390.0,0.0,1,0,0,0,1,0,0,0.6971987550022232,0,0,0,0,0,0,1,0,0,0,417.0,0,5.707110264748875,6.502715080587053,1.3862943611198906,0.0
390.0,1.0,1,1,0,0,1,0,0,0.6971987550022232,0,0,0,0,0,0,1,0,0,0,417.0,1,6.2166061010848646,6.857703319083192,0.0,5.707110264748875
449.99,0.0,1,1,0,0,0,0,1,0.47190517998244075,1,0,0,0,0,0,0,0,0,0,457.0,0,5.860786223465865,6.233940026721684,1.9459101490553132,0.0
590.0,1.0,1,0,0,0,1,0,0,0.519916142557652,0,0,0,0,0,0,1,0,0,0,810.0,0,6.2166061010848646,7.404437352626462,0.0,0.0
590.0,0.0,1,1,1,0,0,0,0,0.65,1,0,0,0,0,0,0,0,0,0,601.0,0,6.2166061010848646,7.299310761898731,1.9459101490553132,0.0
645.0,0.0,1,0,0,0,1,0,0,0.7121090617481957,1,0,0,0,0,0,0,0,0,0,786.0,0,6.478509642208569,7.612722328847382,1.3862943611198906,0.0
645.0,0.0,1,1,1,0,0,0,0,0.7121090617481957,1,0,0,0,0,0,0,0,0,0,622.0,0,5.860786223465865,6.929986327823459,1.3862943611198906,0.0
390.0,0.0,0,1,1,0,0,0,0,0.6971987550022232,1,0,0,0,0,0,0,0,0,0,567.5,0,5.707110264748875,6.516621978134151,1.9459101490553132,0.0
360.0,0.0,1,0,0,0,0,1,0,0.4495592556317336,1,0,0,0,0,0,0,0,0,0,721.0,0,5.993961427306569,6.712275531650401,1.9459101490553132,0.0
590.0,0.0,1,1,1,0,0,0,0,0.5433726578764747,1,0,0,0,0,0,0,0,0,0,516.0,0,5.993961427306569,7.04141166379481,1.3862943611198906,0.0
590.0,0.0,1,0,1,0,0,0,0,0.5827067669172933,0,0,0,0,1,0,0,0,0,0,797.0,0,5.993961427306569,6.970382599939591,4.330733340286331,0.0
360.0,0.0,1,1,1,0,0,0,0,0.4495592556317336,1,0,0,0,0,0,0,0,0,0,602.0,0,5.786897381366708,6.536053713026778,1.3862943611198906,0.0
645.0,0.0,1,1,1,0,0,0,0,0.7121090617481957,1,0,0,0,0,0,0,0,0,0,441.0,0,5.860786223465865,6.948820443934066,1.9459101490553132,0.0
625.0,0.0,1,1,1,0,0,0,0,0.5433726578764747,1,0,0,0,0,0,0,0,0,0,462.0,0,5.860786223465865,7.065041039304868,1.3862943611198906,0.0
590.0,0.0,1,1,1,0,0,0,0,0.6558966074313409,1,0,0,0,0,0,0,0,0,0,728.0,0,6.398594934535208,7.4672224844511605,1.9459101490553132,0.0
590.0,0.0,0,1,0,0,1,0,0,0.6971987550022232,1,0,0,0,0,0,0,0,0,0,621.5857902168128,0,5.707110264748875,6.830723035311168,2.3978952727983707,0.0
449.99,0.0,0,1,1,0,0,0,0,0.47190517998244075,1,0,0,0,0,0,0,0,0,0,646.106006946295,0,4.61512051684126,5.421463771369744,1.3862943611198906,0.0
590.0,2.0,1,1,1,0,0,0,0,0.4495592556317336,0,0,0,0,0,0,0,0,1,0,887.0,0,6.7464121285733745,7.9284853023173785,0.0,0.0
680.0,0.0,1,1,1,0,0,0,0,0.6971987550022232,1,0,0,0,0,0,0,0,0,0,530.0,0,5.786897381366708,6.963634541723705,1.3862943611198906,0.0
590.0,0.0,1,0,1,0,0,0,0,0.5827067669172933,1,0,0,0,0,0,0,0,0,0,699.0,0,6.2166061010848646,7.292704705631416,1.3862943611198906,0.0
390.0,0.0,1,0,1,0,0,0,0,0.6971987550022232,1,0,0,0,0,0,0,0,0,0,562.0,0,5.707110264748875,6.421036730559379,1.9459101490553132,0.0
390.0,1.0,1,1,1,0,0,0,0,0.6971987550022232,1,0,0,0,0,0,0,0,0,0,551.0,1,6.398594934535208,7.1833318749217625,1.3862943611198906,5.707110264748875
590.0,0.0,1,1,1,0,0,0,0,0.7121090617481957,1,0,0,0,0,0,0,0,0,0,521.0,0,5.993961427306569,7.0893849297976805,2.3978952727983707,0.0
449.99,0.0,1,0,0,0,0,0,1,0.47190517998244075,0,0,0,0,1,0,0,0,0,0,851.0,0,6.398594934535208,6.74942755410283,3.713572066704308,0.0
590.0,0.0,1,1,1,0,0,0,0,0.519916142557652,1,0,0,0,0,0,0,0,0,0,502.0,0,5.993961427306569,7.103445410181635,1.3862943611198906,0.0
645.0,0.0,1,0,0,0,0,0,1,0.7121090617481957,0,0,0,0,0,0,1,0,0,0,704.0,0,6.55250788703459,7.737223706900321,0.0,0.0
449.99,0.0,1,1,1,0,0,0,0,0.47190517998244075,1,0,0,0,0,0,0,0,0,0,467.0,0,5.707110264748875,6.215107973463843,1.9459101490553132,0.0
590.0,0.0,1,1,0,0,0,0,1,0.6558966074313409,1,0,0,0,0,0,0,0,0,0,622.0,0,6.2166061010848646,7.3678727003187845,1.3862943611198906,0.0
590.0,0.0,1,1,1,0,0,0,0,0.6558966074313409,1,0,0,0,0,0,0,0,0,0,716.0,0,5.860786223465865,7.036755169843686,2.3978952727983707,0.0
360.0,0.0,1,1,0,0,1,0,0,0.4495592556317336,1,0,0,0,0,0,0,0,0,0,658.0,0,5.860786223465865,6.601080651037398,1.3862943611198906,0.0
449.99,0.0,1,0,1,0,0,0,0,0.47190517998244075,1,0,0,0,0,0,0,0,0,0,753.0,0,6.803505257608338,7.548861517314473,1.9459101490553132,0.0
449.99,0.0,0,1,1,0,0,0,0,0.47190517998244075,1,0,0,0,0,0,0,0,0,0,584.2333724342219,0,5.707110264748875,6.539470341998256,1.9459101490553132,0.0
650.0,0.0,1,1,1,0,0,0,0,0.5827067669172933,1,0,0,0,0,0,0,0,0,0,615.0,0,5.860786223465865,7.114680013472974,1.9459101490553132,0.0
360.0,0.0,1,0,0,0,0,0,1,0.4495592556317336,1,0,0,0,0,0,0,0,0,0,789.0,0,6.2166061010848646,6.944713819967669,1.9459101490553132,0.0
680.0,0.0,1,1,1,0,0,0,0,0.6971987550022232,1,0,0,0,0,0,0,0,0,0,512.0,0,5.860786223465865,7.144051947541259,1.9459101490553132,0.0
625.0,0.0,1,1,1,0,0,0,0,0.5827067669172933,0,0,0,0,1,0,0,0,0,0,570.0,0,5.860786223465865,6.950144045473924,3.258096538021482,0.0
645.0,0.0,1,1,1,0,0,0,0,0.5577889447236181,0,0,0,0,1,0,0,0,0,0,816.0,0,6.90875477931522,8.154097679674582,1.9459101490553132,0.0
625.0,0.0,1,1,0,0,0,0,1,0.5827067669172933,0,0,0,0,1,0,0,0,0,0,500.0,0,5.860786223465865,7.042959022448138,3.258096538021482,0.0
625.0,0.0,1,1,0,0,0,0,1,0.5827067669172933,0,0,0,0,1,0,0,0,0,0,846.0,0,6.2166061010848646,7.362105784820113,3.713572066704308,0.0
360.0,0.0,1,1,0,0,0,0,1,0.4495592556317336,1,0,0,0,0,0,0,0,0,0,455.0,0,5.860786223465865,6.589201542863269,2.3978952727983707,0.0
590.0,0.0,0,0,0,0,1,0,0,0.6971987550022232,1,0,0,0,0,0,0,0,0,0,568.4666441080939,0,5.707110264748875,6.619686465088858,1.9459101490553132,0.0
590.0,0.0,1,0,0,0,0,0,1,0.5827067669172933,1,0,0,0,0,0,0,0,0,0,569.0,0,6.398594934535208,7.549993301890884,2.3978952727983707,0.0
516.25,1.0,0,1,0,0,0,0,1,0.5827067669172933,0,0,0,0,0,0,1,0,0,0,620.9285325063474,1,6.621405651764134,7.648758854551423,0.0,6.398594934535208
449.99,0.0,1,1,0,0,0,0,1,0.47190517998244075,1,0,0,0,0,0,0,0,0,0,646.0,0,5.707110264748875,6.598154742429333,1.3862943611198906,0.0
490.0,0.0,0,1,0,0,0,0,1,0.6288659793814433,1,0,0,0,0,0,0,0,0,0,683.8140452028396,0,5.707110264748875,6.653649816529319,2.3978952727983707,0.0
590.0,0.0,1,0,0,0,0,0,1,0.519916142557652,1,0,0,0,0,0,0,0,0,0,684.0,0,5.929589143389895,7.028387584943247,1.3862943611198906,0.0
562.5,1.0,1,1,0,0,0,0,1,0.519916142557652,0,0,0,0,0,0,1,0,0,0,683.0,1,6.150602768446279,7.266345387821253,0.0,5.929589143389895
590.0,0.0,1,0,0,1,0,0,0,0.5827067669172933,1,0,0,0,0,0,0,0,0,0,838.0,0,6.398594934535208,7.390175255367872,2.3978952727983707,0.0
590.0,0.0,1,0,1,0,0,0,0,0.6489971346704871,1,0,0,0,0,0,0,0,0,0,668.0,0,5.993961427306569,7.0904517654811645,1.3862943611198906,0.0
680.0,0.0,1,0,0,0,0,1,0,0.6971987550022232,1,0,0,0,0,0,0,0,0,0,520.0,0,6.398594934535208,7.532248816225034,1.9459101490553132,0.0
680.0,1.0,1,1,0,0,0,1,0,0.6971987550022232,0,0,0,0,0,0,1,0,0,0,520.0,1,6.803505257608338,8.09025211676035,0.0,6.398594934535208
449.99,0.0,1,1,0,0,0,0,1,0.47190517998244075,1,0,0,0,0,0,0,0,0,0,715.0,0,6.55250788703459,6.892144055467919,1.9459101490553132,0.0
645.0,0.0,1,1,1,0,0,0,0,0.6527777777777778,0,0,0,0,1,0,0,0,0,0,511.0,0,5.860786223465865,7.04182277787601,3.258096538021482,0.0
645.0,0.0,1,0,1,0,0,0,0,0.7121090617481957,1,0,0,0,0,0,0,0,0,0,838.0,0,5.993961427306569,7.24329136326374,1.9459101490553132,0.0
590.0,0.0,1,1,1,0,0,0,0,0.6558966074313409,1,0,0,0,0,0,0,0,0,0,622.0,0,6.398594934535208,7.4672224844511605,1.3862943611198906,0.0
590.0,0.0,1,1,1,0,0,0,0,0.5827067669172933,1,0,0,0,0,0,0,0,0,0,681.0,0,6.2166061010848646,7.278352851761226,1.9459101490553132,0.0
360.0,0.0,1,0,0,0,0,0,1,0.4495592556317336,1,0,0,0,0,0,0,0,0,0,751.0,0,6.90875477931522,7.708132227059583,1.9459101490553132,0.0
590.0,0.0,0,1,1,0,0,0,0,0.6288659793814433,1,0,0,0,0,0,0,0,0,0,521.5,0,5.707110264748875,6.828365691312623,1.9459101490553132,0.0
360.0,0.0,1,0,0,0,0,0,1,0.4495592556317336,0,0,0,0,0,0,0,1,0,0,674.0,0,5.860786223465865,6.663196550912443,0.0,0.0
681.0,0.0,1,1,1,0,0,0,0,0.519916142557652,0,0,0,0,1,0,0,0,0,0,669.0,0,5.707110264748875,6.844677024469428,1.3862943611198906,0.0
645.0,0.0,1,1,0,0,0,0,1,0.8295454545454546,1,0,0,0,0,0,0,0,0,0,484.0,0,6.68586094706836,7.922112388854334,1.3862943611198906,0.0
590.0,0.0,1,0,1,0,0,0,0,0.47190517998244075,1,0,0,0,0,0,0,0,0,0,424.0,0,5.993961427306569,6.945137765169467,1.9459101490553132,0.0
490.0,0.0,1,1,1,0,0,0,0,0.6288659793814433,0,0,0,0,0,0,0,1,0,0,856.0,0,6.90875477931522,7.831807810006193,0.0,0.0
360.0,0.0,1,0,0,0,0,0,1,0.4495592556317336,1,0,0,0,0,0,0,0,0,0,494.0,0,5.993961427306569,6.748360874831825,1.3862943611198906,0.0
324.0,1.0,1,0,0,0,0,0,1,0.4495592556317336,1,0,0,0,0,0,0,0,0,0,363.0,1,6.2166061010848646,6.929115516103468,2.3978952727983707,5.993961427306569
590.0,0.0,1,1,0,0,1,0,0,0.47190517998244075,1,0,0,0,0,0,0,0,0,0,626.0,0,5.786897381366708,6.7890505687141705,1.3862943611198906,0.0
390.0,0.0,1,1,0,0,0,0,1,0.6971987550022232,1,0,0,0,0,0,0,0,0,0,490.0,0,5.707110264748875,6.507934213259058,1.9459101490553132,0.0
404.991,2.0,1,0,1,0,0,0,0,0.47190517998244075,0,0,0,0,0,0,1,0,0,0,710.0,0,6.2166061010848646,6.647351092306484,0.0,0.0
490.0,0.0,1,1,1,0,0,0,0,0.6288659793814433,0,0,0,0,1,0,0,0,0,0,895.0,0,6.68586094706836,7.608731730656415,1.9459101490553132,0.0
590.0,0.0,1,1,0,0,0,1,0,0.6484375,1,0,0,0,0,0,0,0,0,0,632.0,0,6.2166061010848646,7.282032391767468,1.3862943611198906,0.0
449.99,0.0,1,0,1,0,0,0,0,0.65,1,0,0,0,0,0,0,0,0,0,610.0,0,5.860786223465865,6.725573712389097,1.9459101490553132,0.0
449.99,1.0,0,0,1,0,0,0,0,0.65,0,0,0,0,0,0,1,0,0,0,605.6126032474245,1,5.707110264748875,6.5702525115464,0.0,5.860786223465865
324.0,1.0,1,1,0,0,1,0,0,0.4495592556317336,0,0,0,0,0,0,1,0,0,0,627.0,0,6.55250788703459,7.257742912621014,0.0,0.0
449.99,0.0,1,1,1,0,0,0,0,0.65,1,0,0,0,0,0,0,0,0,0,672.0,0,6.2166061010848646,7.186310831155617,1.3862943611198906,0.0
645.0,0.0,1,0,1,0,0,0,0,0.6527777777777778,1,0,0,0,0,0,0,0,0,0,730.0,0,5.993961427306569,7.175015232292282,1.9459101490553132,0.0
590.0,0.0,1,1,1,0,0,0,0,0.7121090617481957,1,0,0,0,0,0,0,0,0,0,611.0,0,6.398594934535208,7.575323078889106,2.3978952727983707,0.0
645.0,0.0,1,1,0,0,0,0,1,0.6852941176470588,0,0,0,0,1,0,0,0,0,0,802.0,0,7.496097345175956,8.713430802536651,3.258096538021482,0.0
590.0,0.0,1,0,1,0,0,0,0,0.7121090617481957,1,0,0,0,0,0,0,0,0,0,427.0,0,5.993961427306569,7.15663675002134,2.3978952727983707,0.0
601.0,0.0,1,0,1,0,0,0,0,0.4894851341551849,1,0,0,0,0,0,0,0,0,0,608.0,0,6.68586094706836,7.7199025320863175,2.3978952727983707,0.0
550.0,0.0,0,0,1,0,0,0,0,0.5827067669172933,1,0,0,0,0,0,0,0,0,0,582.0,0,5.707110264748875,6.701763786485493,1.9459101490553132,0.0
550.0,0.0,0,0,1,0,0,0,0,0.5827067669172933,1,0,0,0,0,0,0,0,0,0,629.9933015079212,0,5.707110264748875,6.648427400026884,2.3978952727983707,0.0
590.0,0.0,1,1,1,0,0,0,0,0.5433726578764747,0,0,0,0,1,0,0,0,0,0,827.0,0,6.68586094706836,7.733972495758102,4.110873864173311,0.0
